# girardi 2003
# log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   Mbol    u'    g'    r'    i'    z'    Flum
9.90   0.92907125   0.8201   3.1659   3.6670   0.7999   -3.145   -0.255   -2.140   -2.993   -3.322   -3.501   -0.81808806
	10.15   0.79090858   0.6859   3.1985   3.6614   0.6672   -3.226   -0.134   -2.141   -3.051   -3.400   -3.591   -1.01670685
	9.90   0.93560028   0.8399   3.2357   3.6424   0.6421   -3.319   0.408   -2.026   -3.068   -3.455   -3.675   -0.81039036
	10.15   0.80009955   0.6801   3.2473   3.6366   0.5157   -3.348   0.614   -1.963   -3.062   -3.470   -3.703   -1.00097169
	10.15   0.80009186   0.6934   3.1978   3.6394   0.5848   -3.224   0.619   -1.885   -2.956   -3.353   -3.580   -1.00098468
	10.15   0.80008268   0.7062   3.1386   3.6428   0.6655   -3.077   0.627   -1.792   -2.828   -3.213   -3.432   -1.00100018
	10.15   0.80007195   0.7179   3.0778   3.6472   0.7510   -2.925   0.612   -1.706   -2.702   -3.072   -3.281   -1.00101830
	10.15   0.80006278   0.7258   3.0190   3.6504   0.8274   -2.778   0.635   -1.608   -2.573   -2.932   -3.133   -1.00103381
	10.15   0.80005056   0.7341   2.9603   3.6537   0.9043   -2.631   0.663   -1.506   -2.441   -2.788   -2.983   -1.00105445
	10.15   0.80003679   0.7416   2.8981   3.6566   0.9825   -2.475   0.711   -1.390   -2.297   -2.635   -2.824   -1.00107770
	10.15   0.80002302   0.7475   2.8373   3.6608   1.0635   -2.323   0.731   -1.288   -2.162   -2.487   -2.668   -1.00110096
	10.15   0.80000615   0.7531   2.7733   3.6646   1.1459   -2.163   0.772   -1.172   -2.016   -2.331   -2.505   -1.00112946
	10.15   0.80000001   0.7547   2.7530   3.6656   1.1713   -2.113   0.790   -1.133   -1.970   -2.281   -2.454   -1.00113983
	10.15   0.79998827   0.7579   2.7140   3.6676   1.2202   -2.015   0.824   -1.059   -1.880   -2.186   -2.354   -1.00115967
	10.15   0.79997122   0.7614   2.6608   3.6704   1.2863   -1.882   0.873   -0.957   -1.757   -2.055   -2.219   -1.00118847
	10.15   0.79995257   0.7647   2.6055   3.6732   1.3550   -1.744   0.924   -0.850   -1.629   -1.920   -2.078   -1.00121999
	10.15   0.79993147   0.7677   2.5511   3.6761   1.4225   -1.608   0.980   -0.743   -1.502   -1.785   -1.939   -1.00125564
	10.15   0.79991037   0.7702   2.5019   3.6786   1.4832   -1.485   1.039   -0.644   -1.384   -1.662   -1.811   -1.00129130
	10.15   0.79988527   0.7726   2.4474   3.6812   1.5493   -1.349   1.114   -0.530   -1.254   -1.525   -1.670   -1.00133371
	10.15   0.79985762   0.7748   2.3934   3.6838   1.6149   -1.213   1.190   -0.417   -1.125   -1.389   -1.530   -1.00138045
	10.15   0.79982680   0.7768   2.3390   3.6863   1.6807   -1.078   1.266   -0.303   -0.994   -1.253   -1.390   -1.00143253
	10.15   0.79979271   0.7785   2.2834   3.6887   1.7466   -0.938   1.351   -0.183   -0.860   -1.113   -1.247   -1.00149016
	10.15   0.79975450   0.7801   2.2289   3.6911   1.8115   -0.802   1.433   -0.066   -0.729   -0.977   -1.106   -1.00155475
	10.15   0.79966843   0.7828   2.1217   3.6954   1.9377   -0.534   1.602   0.168   -0.470   -0.708   -0.831   -1.00170028
	10.15   0.79960996   0.7841   2.0573   3.6981   2.0134   -0.373   1.704   0.309   -0.314   -0.546   -0.666   -1.00179917
	10.15   0.79955220   0.7852   2.0001   3.7004   2.0805   -0.230   1.802   0.435   -0.175   -0.403   -0.519   -1.00189687
	10.15   0.79948390   0.7862   1.9556   3.7023   2.1329   -0.119   1.885   0.535   -0.066   -0.290   -0.403   -1.00201243
	10.15   0.79940826   0.7872   1.9473   3.7022   2.1418   -0.098   1.905   0.556   -0.045   -0.269   -0.382   -1.00214043
	10.15   0.79932684   0.7881   1.8999   3.7038   2.1961   0.020   1.997   0.665   0.072   -0.149   -0.260   -1.00227823
	10.15   0.79923075   0.7890   1.8374   3.7062   2.2685   0.177   2.117   0.808   0.226   0.009   -0.098   -1.00244090
	10.15   0.79912645   0.7898   1.7742   3.7085   2.3413   0.334   2.239   0.953   0.381   0.170   0.065   -1.00261755
	10.15   0.79900414   0.7905   1.7070   3.7108   2.4183   0.503   2.369   1.108   0.548   0.340   0.239   -1.00282475
	10.15   0.79887354   0.7911   1.6431   3.7131   2.4913   0.662   2.494   1.255   0.706   0.502   0.404   -1.00304607
	10.15   0.79872656   0.7915   1.5790   3.7151   2.5637   0.822   2.625   1.405   0.864   0.664   0.568   -1.00329526
	10.15   0.79854757   0.7919   1.5110   3.7173   2.6408   0.992   2.762   1.563   1.032   0.836   0.743   -1.00359887
	10.15   0.79835439   0.7922   1.4461   3.7194   2.7142   1.155   2.894   1.715   1.192   1.000   0.910   -1.00392672
	10.15   0.79814380   0.7924   1.3826   3.7212   2.7852   1.314   3.025   1.865   1.350   1.160   1.073   -1.00428432
	10.15   0.79789031   0.7926   1.3138   3.7232   2.8621   1.486   3.167   2.027   1.520   1.334   1.249   -1.00471509
	10.15   0.79761660   0.7927   1.2469   3.7250   2.9362   1.653   3.307   2.185   1.686   1.503   1.421   -1.00518056
	10.15   0.79730052   0.7927   1.1798   3.7267   3.0100   1.820   3.455   2.347   1.854   1.673   1.593   -1.00571857
	10.15   0.79694992   0.7926   1.1137   3.7284   3.0828   1.986   3.605   2.506   2.018   1.840   1.762   -1.00631591
	10.15   0.79653323   0.7924   1.0464   3.7299   3.1563   2.154   3.757   2.668   2.186   2.010   1.934   -1.00702667
	10.15   0.79607564   0.7922   0.9776   3.7317   3.2322   2.326   3.911   2.834   2.357   2.185   2.111   -1.00780818
	10.15   0.79555267   0.7919   0.9074   3.7339   3.3107   2.502   4.065   3.002   2.532   2.363   2.292   -1.00870266
	10.15   0.79498887   0.7915   0.8407   3.7364   3.3873   2.668   4.206   3.159   2.698   2.533   2.465   -1.00966852
	10.15   0.79424274   0.7909   0.7591   3.7409   3.4867   2.872   4.364   3.346   2.901   2.743   2.680   -1.01094921
	10.15   0.79343843   0.7902   0.6949   3.7470   3.5748   3.033   4.466   3.483   3.059   2.911   2.856   -1.01233293
	10.15   0.79235631   0.7893   0.6392   3.7586   3.6763   3.172   4.521   3.582   3.198   3.068   3.027   -1.01419981
	10.15   0.78957719   0.7868   0.5621   3.7871   3.8661   3.365   4.559   3.688   3.398   3.312   3.304   -1.01902194
	10.15   0.78600752   0.7835   0.4840   3.8028   4.0051   3.560   4.692   3.844   3.601   3.539   3.548   -1.02527456
	10.15   0.78079975   0.7785   0.3984   3.8115   4.1228   3.774   4.881   4.040   3.820   3.771   3.791   -1.03451713
	10.15   0.77088803   0.7690   0.2793   3.8125   4.2407   4.072   5.167   4.342   4.122   4.072   4.093   -1.05251422
	10.15   0.77061987   0.7687   0.2766   3.8125   4.2431   4.078   5.173   4.349   4.128   4.079   4.100   -1.05300870
	10.15   0.76886576   0.7670   0.2588   3.8121   4.2584   4.123   5.217   4.395   4.173   4.123   4.143   -1.05625317
	10.15   0.76569462   0.7639   0.2279   3.8111   4.2835   4.200   5.294   4.476   4.251   4.198   4.217   -1.06216302
	10.15   0.76199126   0.7603   0.1941   3.8094   4.3086   4.285   5.380   4.566   4.335   4.279   4.297   -1.06913794
	10.15   0.74517530   0.7438   0.0556   3.8010   4.4038   4.631   5.735   4.937   4.678   4.609   4.616   -1.10183692
	10.15   0.73259783   0.7314   -0.0320   3.7947   4.4588   4.850   5.975   5.174   4.894   4.815   4.814   -1.12745089
	10.15   0.72229624   0.7213   -0.0964   3.7895   4.4966   5.011   6.156   5.350   5.052   4.965   4.958   -1.14921293
	10.15   0.70535690   0.7045   -0.1954   3.7805   4.5491   5.258   6.442   5.621   5.293   5.191   5.175   -1.18662691
	10.15   0.69999999   0.6992   -0.2242   3.7776   4.5632   5.331   6.527   5.700   5.363   5.257   5.237   -1.19890256
	10.15   0.69906282   0.6983   -0.2291   3.7771   4.5656   5.343   6.541   5.713   5.375   5.268   5.248   -1.20107286
	10.15   0.68250704   0.6818   -0.3137   3.7682   4.6041   5.554   6.816   5.951   5.581   5.460   5.430   -1.24057093
	10.15   0.66538280   0.6648   -0.3968   3.7587   4.6383   5.762   7.099   6.188   5.783   5.648   5.607   -1.28386574
	10.15   0.64738405   0.6469   -0.4808   3.7487   4.6705   5.972   7.393   6.429   5.988   5.837   5.785   -1.33228623
	10.15   0.62827015   0.6279   -0.5671   3.7382   4.7018   6.188   7.728   6.686   6.203   6.036   5.972   -1.38729416
	10.15   0.60764986   0.6073   -0.6584   3.7265   4.7319   6.416   8.090   6.960   6.432   6.246   6.168   -1.45122294
	10.15   0.60000002   0.5997   -0.6916   3.7223   4.7426   6.499   8.229   7.063   6.517   6.325   6.241   -1.47625717
	10.15   0.55917609   0.5592   -0.8553   3.7015   4.7929   6.908   8.934   7.577   6.947   6.719   6.608   -1.62358726
	10.15   0.55000001   0.5500   -0.8941   3.6966   4.8049   7.005   9.109   7.704   7.053   6.816   6.698   -1.66026185
